Date,REA.AX,CPU.AX,DWS.AX,EPD.AX,RAP.AX,GLH.AX,GBT.AX,ADJ.AX,ALC.AX,ICQ.AX,SEK.AX,PME.AX,DTL.AX,CNW.AX,CAR.AX,1ST.AX,ONE.AX,JHL.AX,LAA.AX,MDR.AX,NEA.AX,RNT.AX
2018-11-20,74.24874877929688,18.1961669921875,1.1200000047683716,0.4550000131130218,0.10000000149011612,0.18000000715255735,1.6050000190734863,0.04899999871850014,0.045000001788139336,0.12999999523162842,17.604618072509766,9.528422355651855,1.487525224685669,0.017999999225139618,11.39293098449707,0.02800000086426735,0.8100000023841858,0.01899999938905239,0.14000000059604645,0.029999999329447743,1.5800000429153442,0.05000000074505806
2018-11-21,75.26190948486328,18.117095947265625,1.1103447675704956,0.4699999988079071,0.10999999940395357,0.18000000715255735,1.6100000143051147,0.04600000008940697,0.04399999976158142,0.13500000536441806,18.098020553588867,9.478534698486328,1.507097840309143,0.017000000923871994,11.619215965270994,0.026000000536441803,0.8000000119209291,0.01899999938905239,0.14000000059604645,0.029999999329447743,1.5750000476837158,0.05000000074505806
2018-11-22,75.3215103149414,17.78104591369629,1.1103447675704956,0.4699999988079071,0.10499999672174454,0.18000000715255735,1.6649999618530271,0.045000001788139336,0.0430000014603138,0.13500000536441806,17.920394897460938,9.328874588012695,1.5217773914337158,0.017000000923871994,11.707761764526367,0.02800000086426735,0.7950000166893005,0.01899999938905239,0.13500000536441806,0.03099999949336052,1.5099999904632568,0.050999999046325684
2018-11-25,74.54673767089844,17.46476173400879,1.1006896495819092,0.4699999988079071,0.10499999672174454,0.18000000715255735,1.6649999618530271,0.045000001788139336,0.04899999871850014,0.13500000536441806,18.01907539367676,9.219121932983398,1.4973115921020508,0.016000000759959214,11.717599868774414,0.02800000086426735,0.75,0.01899999938905239,0.14000000059604645,0.029999999329447743,1.5099999904632568,0.050999999046325684
2018-11-26,74.4970703125,18.03802490234375,1.1006896495819092,0.4550000131130218,0.10000000149011612,0.18000000715255735,1.5850000381469729,0.045000001788139336,0.04399999976158142,0.12999999523162842,18.305248260498047,9.079439163208008,1.4973115921020508,0.016000000759959214,11.953722953796387,0.02800000086426735,0.75,0.019999999552965164,0.14499999582767487,0.029999999329447743,1.5049999952316284,0.050999999046325684
2018-11-27,75.92742156982422,18.186283111572266,1.1103447675704956,0.4600000083446503,0.10499999672174454,0.18000000715255735,1.6299999952316284,0.045000001788139336,0.04899999871850014,0.13500000536441806,18.344722747802734,9.099392890930176,1.507097840309143,0.016000000759959214,11.806146621704102,0.02800000086426735,0.6549999713897705,0.019999999552965164,0.14499999582767487,0.029999999329447743,1.5349999666213991,0.054999999701976776
2018-11-28,75.93734741210938,18.23570251464844,1.1200000047683716,0.44999998807907104,0.10499999672174454,0.18000000715255735,1.6399999856948853,0.045000001788139336,0.04899999871850014,0.12999999523162842,18.51247978210449,9.877630233764648,1.4973115921020508,0.016000000759959214,11.875015258789062,0.026000000536441803,0.699999988079071,0.019999999552965164,0.15000000596046448,0.03099999949336052,1.6399999856948853,0.04800000041723251
2018-11-29,75.55989837646484,17.939186096191406,1.1103447675704956,0.4600000083446503,0.10999999940395357,0.18000000715255735,1.649999976158142,0.04699999839067458,0.04600000008940697,0.13500000536441806,18.236173629760746,10.067201614379883,1.4973115921020508,0.017999999225139618,11.67824649810791,0.026000000536441803,0.699999988079071,0.019999999552965164,0.15000000596046448,0.032999999821186066,1.6150000095367432,0.04800000041723251
2018-12-02,76.84124755859375,18.28512191772461,1.1103447675704956,0.4600000083446503,0.10999999940395357,0.18000000715255735,1.7050000429153442,0.04800000041723251,0.04899999871850014,0.14000000059604645,18.660499572753906,10.46629810333252,1.507097840309143,0.017000000923871994,11.884854316711426,0.026000000536441803,0.699999988079071,0.019999999552965164,0.15000000596046448,0.039000000804662704,1.7300000190734863,0.04800000041723251
2018-12-03,76.36446380615234,18.01825714111328,1.129655122756958,0.4600000083446503,0.10999999940395357,0.18000000715255735,1.6449999809265137,0.04800000041723251,0.04399999976158142,0.13500000536441806,18.344722747802734,10.526162147521973,1.502204656600952,0.017000000923871994,11.815984725952148,0.029999999329447743,0.6800000071525574,0.020999999716877937,0.14000000059604645,0.03799999877810478,1.7000000476837158,0.050999999046325684
2018-12-04,76.15586853027344,17.207782745361328,1.129655122756958,0.4600000083446503,0.11500000208616255,0.18000000715255735,1.5299999713897705,0.04399999976158142,0.04600000008940697,0.12999999523162842,17.999340057373047,10.336591720581056,1.507097840309143,0.017000000923871994,11.619215965270994,0.029999999329447743,0.6800000071525574,0.020999999716877937,0.14000000059604645,0.039000000804662704,1.649999976158142,0.050999999046325684
2018-12-05,74.0401611328125,17.613019943237305,1.1200000047683716,0.44999998807907104,0.10999999940395357,0.18000000715255735,1.6399999856948853,0.04600000008940697,0.04800000041723251,0.12999999523162842,17.150686264038086,10.326614379882812,1.502204656600952,0.016000000759959214,11.284708976745605,0.028999999165534977,0.6800000071525574,0.020999999716877937,0.14000000059604645,0.039000000804662704,1.5449999570846558,0.050999999046325684
2018-12-06,74.73545837402344,17.118827819824222,1.1200000047683716,0.44999998807907104,0.10999999940395357,0.18000000715255735,1.5299999713897705,0.04600000008940697,0.04600000008940697,0.13500000536441806,16.874382019042972,10.546116828918457,1.4973115921020508,0.016000000759959214,11.127293586730957,0.028999999165534977,0.6399999856948853,0.020999999716877937,0.12999999523162842,0.03799999877810478,1.5950000286102295,0.05000000074505806
2018-12-09,71.37812805175781,16.555448532104492,1.1103447675704956,0.4399999976158142,0.10499999672174454,0.18000000715255735,1.5349999666213991,0.04399999976158142,0.04600000008940697,0.13500000536441806,16.173748016357422,10.186930656433104,1.502204656600952,0.016000000759959214,10.782947540283203,0.028999999165534977,0.6000000238418579,0.019999999552965164,0.12999999523162842,0.03500000014901161,1.4700000286102295,0.05000000074505806
2018-12-10,73.10646057128906,17.099058151245114,1.1151723861694336,0.4399999976158142,0.10999999940395357,0.18000000715255735,1.5,0.045000001788139336,0.04600000008940697,0.119999997317791,16.716493606567386,10.326614379882812,1.502204656600952,0.016000000759959214,10.79278564453125,0.028999999165534977,0.6000000238418579,0.019999999552965164,0.12999999523162842,0.03500000014901161,1.4800000190734863,0.04800000041723251
